"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m2)","PAR (mumol/m^2/s)","max. PAR (mumol/m^2/s)","Tlog (degC)","CO2 (ppm)"
06.02.2018 01:20:00,  995.95,   -5.82,  267.65,   -7.28,   89.30,    3.95,    3.53,    0.42,    2.21,    3.54, 1296.03,    0.32,    0.74,   91.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.42,  439.40
06.02.2018 01:30:00,  995.89,   -6.39,  267.09,   -7.80,   89.60,    3.78,    3.39,    0.39,    2.12,    3.40, 1298.79,    0.36,    0.74,  170.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.02,  441.90
06.02.2018 01:40:00,  995.80,   -6.40,  267.08,   -7.76,   90.00,    3.78,    3.40,    0.38,    2.13,    3.42, 1298.74,    0.26,    0.60,  351.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.17,  437.10
06.02.2018 01:50:00,  995.74,   -6.65,  266.84,   -7.94,   90.40,    3.71,    3.35,    0.36,    2.10,    3.37, 1299.87,    0.34,    0.62,   87.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.99,  435.10
06.02.2018 02:00:00,  995.61,   -6.63,  266.86,   -7.93,   90.40,    3.71,    3.36,    0.36,    2.10,    3.37, 1299.65,    0.40,    1.20,   49.32,    0.00,    0.00,    0.00,    0.00,    0.00,    9.58,  440.30
06.02.2018 02:10:00,  995.50,   -6.86,  266.65,   -8.14,   90.50,    3.65,    3.30,    0.35,    2.07,    3.32, 1300.62,    0.21,    0.50,  347.30,    0.00,    0.00,    0.00,    0.00,    0.00,    9.58,  440.70
06.02.2018 02:20:00,  995.33,   -7.01,  266.51,   -8.35,   90.10,    3.61,    3.25,    0.36,    2.03,    3.26, 1301.17,    0.27,    0.60,   78.20,    0.00,    0.00,    0.00,    0.00,    0.00,    9.27,  441.60
06.02.2018 02:30:00,  995.13,   -7.24,  266.29,   -8.46,   90.90,    3.54,    3.22,    0.32,    2.01,    3.24, 1302.05,    0.11,    0.24,  342.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.83,  439.10
06.02.2018 02:40:00,  994.94,   -7.22,  266.33,   -8.37,   91.40,    3.55,    3.24,    0.31,    2.03,    3.26, 1301.68,    0.34,    1.22,   11.80,    0.00,    0.00,    0.00,    0.00,    0.00,    8.35,  437.80
06.02.2018 02:50:00,  994.74,   -6.84,  266.73,   -7.87,   92.30,    3.65,    3.37,    0.28,    2.11,    3.39, 1299.48,    2.09,    2.73,  356.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.12,  433.00
06.02.2018 03:00:00,  994.66,   -6.77,  266.79,   -7.92,   91.50,    3.67,    3.36,    0.31,    2.10,    3.38, 1299.09,    1.82,    2.52,  355.80,    0.00,    0.00,    0.00,    0.00,    0.00,    8.64,  430.80
06.02.2018 03:10:00,  994.61,   -6.92,  266.66,   -8.07,   91.40,    3.63,    3.32,    0.31,    2.08,    3.34, 1299.73,    0.35,    0.92,  264.10,    0.00,    0.00,    0.00,    0.00,    0.00,    9.49,  427.90
06.02.2018 03:20:00,  994.50,   -6.89,  266.69,   -8.16,   90.60,    3.64,    3.30,    0.34,    2.06,    3.32, 1299.47,    0.37,    0.72,   68.00,    0.00,    0.00,    0.00,    0.00,    0.00,    9.82,  428.90
06.02.2018 03:30:00,  994.29,   -7.31,  266.29,   -8.63,   90.20,    3.52,    3.18,    0.35,    1.99,    3.20, 1301.31,    0.32,    0.72,   33.14,    0.00,    0.00,    0.00,    0.00,    0.00,    9.62,  433.00
06.02.2018 03:40:00,  994.21,   -7.49,  266.11,   -8.68,   91.10,    3.47,    3.16,    0.31,    1.98,    3.18, 1302.09,    0.16,    0.30,  299.60,    0.00,    0.00,    0.00,    0.00,    0.00,    9.17,  435.00
06.02.2018 03:50:00,  994.12,   -7.42,  266.19,   -8.65,   90.80,    3.49,    3.17,    0.32,    1.99,    3.19, 1301.62,    0.25,    0.76,   54.04,    0.00,    0.00,    0.00,    0.00,    0.00,    8.66,  436.80
06.02.2018 04:00:00,  994.06,   -7.64,  265.97,   -8.98,   90.00,    3.43,    3.09,    0.34,    1.94,    3.11, 1302.66,    0.55,    1.12,  135.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.23,  448.60
06.02.2018 04:10:00,  994.14,   -8.56,  265.05,   -9.98,   89.40,    3.19,    2.86,    0.34,    1.79,    2.87, 1307.41,    1.77,    2.44,  194.90,    0.00,    0.00,    0.00,    0.00,    0.00,    8.48,  437.70
06.02.2018 04:20:00,  993.98,   -8.77,  264.85,   -9.96,   91.00,    3.14,    2.86,    0.28,    1.79,    2.88, 1308.25,    0.65,    1.60,  215.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.29,  443.40
06.02.2018 04:30:00,  993.79,   -8.74,  264.89,   -9.81,   91.90,    3.15,    2.89,    0.26,    1.81,    2.91, 1307.83,    1.02,    1.56,  212.00,    0.00,    0.00,    0.00,    0.00,    0.00,    9.71,  447.80
06.02.2018 04:40:00,  993.61,   -8.68,  264.97,   -9.65,   92.60,    3.16,    2.93,    0.23,    1.84,    2.95, 1307.28,    0.51,    1.00,  205.60,    0.00,    0.00,    0.00,    0.00,    0.00,    9.57,  444.60
06.02.2018 04:50:00,  993.57,   -8.62,  265.03,   -9.61,   92.50,    3.18,    2.94,    0.24,    1.84,    2.96, 1306.92,    0.35,    0.84,  201.80,    0.00,    0.00,    0.00,    0.00,    0.00,    9.14,  443.50
06.02.2018 05:00:00,  993.55,   -8.62,  265.03,   -9.58,   92.70,    3.18,    2.95,    0.23,    1.85,    2.97, 1306.89,    0.36,    0.66,  201.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.61,  437.60
06.02.2018 05:10:00,  993.43,   -8.48,  265.18,   -9.45,   92.60,    3.21,    2.98,    0.24,    1.87,    3.00, 1306.03,    0.25,    0.64,  136.30,    0.00,    0.00,    0.00,    0.00,    0.00,    8.36,  435.50
06.02.2018 05:20:00,  993.29,   -8.67,  265.00,   -9.86,   91.00,    3.17,    2.88,    0.29,    1.81,    2.90, 1306.83,    0.57,    0.88,   58.43,    0.00,    0.00,    0.00,    0.00,    0.00,    8.88,  445.60
06.02.2018 05:30:00,  993.20,   -8.81,  264.87,  -10.00,   91.00,    3.13,    2.85,    0.28,    1.79,    2.87, 1307.42,    0.19,    0.44,  138.00,    0.00,    0.00,    0.00,    0.00,    0.00,    9.62,  443.50
06.02.2018 05:40:00,  993.19,   -9.22,  264.46,  -10.52,   90.20,    3.03,    2.74,    0.30,    1.71,    2.75, 1309.50,    0.54,    1.08,  235.60,    0.00,    0.00,    0.00,    0.00,    0.00,    9.77,  436.70
06.02.2018 05:50:00,  993.02,   -9.33,  264.36,  -10.52,   91.00,    3.01,    2.74,    0.27,    1.72,    2.76, 1309.82,    0.36,    0.64,  212.10,    0.00,    0.00,    0.00,    0.00,    0.00,    9.44,  436.80
06.02.2018 06:00:00,  992.87,   -9.38,  264.32,  -10.51,   91.40,    2.99,    2.74,    0.26,    1.72,    2.76, 1309.87,    0.26,    0.64,  348.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.91,  444.00
06.02.2018 06:10:00,  992.71,   -9.23,  264.48,  -10.28,   92.00,    3.03,    2.79,    0.24,    1.75,    2.81, 1308.89,    0.55,    0.72,   39.87,    0.00,    0.00,    0.00,    0.00,    0.00,    8.44,  452.30
06.02.2018 06:20:00,  992.59,   -9.26,  264.46,  -10.34,   91.80,    3.02,    2.78,    0.25,    1.74,    2.80, 1308.88,    0.44,    0.72,   54.07,    0.00,    0.00,    0.00,    0.00,    0.00,    8.66,  456.20
06.02.2018 06:30:00,  992.46,   -9.32,  264.41,  -10.36,   92.10,    3.01,    2.77,    0.24,    1.74,    2.79, 1309.01,    0.68,    0.96,   34.39,    0.00,    0.00,    0.00,    0.00,    0.00,    9.43,  462.50
06.02.2018 06:40:00,  992.34,   -9.34,  264.40,  -10.38,   92.10,    3.00,    2.77,    0.24,    1.74,    2.79, 1308.95,    0.56,    0.88,   13.75,    0.00,    0.00,    0.00,    0.00,    0.00,    9.87,  463.30
06.02.2018 06:50:00,  992.28,   -9.32,  264.43,  -10.37,   92.00,    3.01,    2.77,    0.24,    1.74,    2.79, 1308.77,    0.32,    0.60,  320.90,    0.00,    0.00,    0.00,    0.00,    0.00,    9.68,  459.40
06.02.2018 07:00:00,  992.27,   -9.37,  264.38,  -10.45,   91.80,    3.00,    2.75,    0.25,    1.73,    2.77, 1309.02,    0.24,    0.54,  316.10,    0.00,    0.00,    0.00,    0.00,    0.00,    9.15,  456.90
06.02.2018 07:10:00,  992.16,   -9.43,  264.32,  -10.57,   91.30,    2.98,    2.72,    0.26,    1.71,    2.74, 1309.18,    0.80,    1.00,   28.36,    0.00,    0.00,    0.00,    0.00,    0.00,    8.63,  464.00
06.02.2018 07:20:00,  992.03,   -9.56,  264.20,  -10.62,   91.90,    2.95,    2.71,    0.24,    1.70,    2.73, 1309.66,    0.92,    1.20,   26.76,    0.00,    0.00,    0.00,    0.00,    0.00,    8.76,  464.70
06.02.2018 07:30:00,  992.00,   -9.57,  264.20,  -10.56,   92.40,    2.95,    2.73,    0.22,    1.71,    2.75, 1309.67,    0.61,    1.08,   21.06,    0.00,    0.00,    0.00,    1.35,    2.51,    9.46,  469.50
06.02.2018 07:40:00,  991.96,   -9.60,  264.17,  -10.63,   92.10,    2.94,    2.71,    0.23,    1.70,    2.73, 1309.77,    0.56,    1.08,  251.70,    0.00,    0.00,    0.00,    4.05,    6.95,   10.01,  465.00
06.02.2018 07:50:00,  991.91,   -9.61,  264.16,  -10.64,   92.10,    2.94,    2.71,    0.23,    1.70,    2.73, 1309.76,    0.84,    1.08,  224.50,    0.00,    0.00,    2.21,   10.62,   15.83,    9.90,  458.00
06.02.2018 08:00:00,  991.93,   -9.48,  264.29,  -10.53,   92.00,    2.97,    2.73,    0.24,    1.72,    2.76, 1309.12,    0.62,    0.84,  219.70,    0.00,    0.00,    9.26,   22.59,   30.89,    9.40,  450.00
06.02.2018 08:10:00,  992.01,   -9.41,  264.36,  -10.54,   91.40,    2.99,    2.73,    0.26,    1.71,    2.75, 1308.88,    0.99,    1.80,  217.70,    0.00,    0.00,   23.54,   38.22,   41.31,    8.79,  440.40
06.02.2018 08:20:00,  992.02,   -9.37,  264.40,  -10.60,   90.70,    3.00,    2.72,    0.28,    1.71,    2.74, 1308.70,    0.75,    1.44,  202.30,    0.00,    0.00,   40.85,   52.32,   70.66,    8.55,  440.40
06.02.2018 08:30:00,  992.02,   -9.65,  264.11,  -11.04,   89.50,    2.93,    2.62,    0.31,    1.65,    2.64, 1310.14,    1.17,    1.68,  200.10,    0.00,    0.00,   51.51,   75.68,   94.98,    9.08,  447.10
06.02.2018 08:40:00,  992.07,   -9.61,  264.15,  -10.89,   90.30,    2.94,    2.66,    0.29,    1.67,    2.68, 1309.99,    0.72,    0.96,  203.40,    0.00,    0.00,   85.92,   95.17,  101.16,    9.71,  462.70
06.02.2018 08:50:00,  992.03,   -9.27,  264.49,  -10.50,   90.70,    3.02,    2.74,    0.28,    1.72,    2.76, 1308.21,    0.53,    1.00,  207.40,    0.00,    0.00,  110.66,  126.83,  153.28,    9.78,  463.10
06.02.2018 09:00:00,  992.03,   -8.85,  264.92,  -10.11,   90.50,    3.12,    2.83,    0.30,    1.77,    2.85, 1306.09,    0.59,    0.92,  207.10,    0.00,    0.00,  158.95,  168.34,  187.45,    9.50,  462.50
06.02.2018 09:10:00,  991.95,   -8.27,  265.50,   -9.55,   90.40,    3.27,    2.95,    0.31,    1.85,    2.98, 1303.06,    0.45,    0.84,  179.90,    0.00,    0.00,  184.31,  207.34,  222.20,    9.12,  462.00
06.02.2018 09:20:00,  991.84,   -8.16,  265.62,   -9.85,   87.50,    3.30,    2.88,    0.41,    1.81,    2.91, 1302.41,    0.66,    1.06,  202.60,    0.00,    0.00,  196.78,  241.70,  276.25,    8.78,  467.90
06.02.2018 09:30:00,  991.75,   -7.89,  265.90,   -9.67,   86.90,    3.37,    2.93,    0.44,    1.84,    2.95, 1300.94,    0.60,    1.02,  196.40,    0.00,    0.00,  245.88,  334.94,  374.52,    8.54,  470.00
06.02.2018 09:40:00,  991.67,   -7.00,  266.80,   -9.27,   83.70,    3.61,    3.02,    0.59,    1.90,    3.05, 1296.44,    0.54,    0.92,  183.20,    0.00,    0.00,  266.40,  371.81,  378.57,    8.41,  469.10
06.02.2018 09:50:00,  991.49,   -6.24,  267.58,   -9.03,   80.40,    3.83,    3.08,    0.75,    1.93,    3.10, 1292.46,    0.54,    1.08,  158.00,    0.00,    0.00,  276.46,  385.71,  396.33,    8.40,  468.90
06.02.2018 10:00:00,  991.40,   -6.24,  267.58,   -9.06,   80.30,    3.83,    3.07,    0.75,    1.93,    3.10, 1292.38,    0.67,    1.12,  187.00,    0.00,    0.00,  289.34,  416.22,  446.91,    8.48,  461.20
06.02.2018 10:10:00,  991.26,   -5.77,  268.06,   -8.68,   79.80,    3.97,    3.16,    0.80,    1.99,    3.19, 1289.89,    0.29,    0.74,  357.10,    0.00,    0.00,  307.44,  462.93,  511.78,    8.64,  457.30
06.02.2018 10:20:00,  991.05,   -4.89,  268.96,   -8.19,   77.50,    4.24,    3.29,    0.95,    2.07,    3.32, 1285.32,    0.47,    1.08,  157.20,    0.00,    0.00,  324.75,  516.99,  570.27,    8.85,  460.20
06.02.2018 10:30:00,  990.96,   -4.68,  269.18,   -8.36,   75.30,    4.31,    3.25,    1.06,    2.04,    3.28, 1284.22,    0.98,    2.12,  125.10,    0.00,    0.00,  271.83,  442.66,  555.21,    9.10,  462.20
06.02.2018 10:40:00,  990.86,   -5.79,  268.08,   -8.69,   79.80,    3.96,    3.16,    0.80,    1.99,    3.19, 1289.43,    1.02,    1.84,   36.32,    0.00,    0.00,  305.83,  491.12,  546.14,    9.38,  455.90
06.02.2018 10:50:00,  990.84,   -5.66,  268.20,   -8.19,   82.20,    4.00,    3.29,    0.71,    2.07,    3.32, 1288.74,    0.90,    1.50,   28.60,    0.00,    0.00,  334.61,  543.82,  558.11,    9.61,  451.40
06.02.2018 11:00:00,  990.77,   -5.19,  268.69,   -7.96,   80.70,    4.15,    3.35,    0.80,    2.10,    3.38, 1286.34,    0.87,    1.52,   36.67,    0.00,    0.00,  344.27,  574.13,  596.33,    9.78,  449.20
06.02.2018 11:10:00,  990.73,   -4.74,  269.14,   -7.65,   79.90,    4.29,    3.43,    0.86,    2.16,    3.46, 1284.08,    0.95,    1.76,   46.40,    0.00,    0.00,  341.85,  588.80,  649.61,    9.92,  456.50
06.02.2018 11:20:00,  990.54,   -4.48,  269.41,   -7.63,   78.50,    4.38,    3.44,    0.94,    2.16,    3.47, 1282.60,    0.93,    1.84,   33.50,    0.00,    0.00,  343.26,  593.63,  648.46,   10.05,  456.60
06.02.2018 11:30:00,  990.38,   -3.74,  270.17,   -7.11,   77.30,    4.63,    3.58,    1.05,    2.25,    3.61, 1278.82,    0.41,    1.24,   62.47,    0.00,    0.00,  381.09,  687.64,  734.17,   10.18,  456.40
06.02.2018 11:40:00,  990.25,   -2.66,  271.26,   -6.78,   73.10,    5.02,    3.67,    1.35,    2.31,    3.71, 1273.50,    0.29,    0.88,   21.19,    0.00,    0.00,  396.78,  747.30,  855.98,   10.32,  454.20
06.02.2018 11:50:00,  990.11,   -2.15,  271.79,   -6.63,   71.20,    5.22,    3.71,    1.50,    2.34,    3.75, 1270.88,    0.53,    1.30,  317.10,    0.00,    0.00,  594.57,  947.68,  965.06,   10.50,  450.30
06.02.2018 12:00:00,  990.05,   -1.51,  272.43,   -6.55,   68.31,    5.47,    3.74,    1.73,    2.35,    3.77, 1267.80,    0.98,    1.84,  198.80,    0.00,    0.00,  517.71,  767.18,  940.54,   10.75,  444.70
06.02.2018 12:10:00,  990.02,   -2.00,  271.94,   -6.84,   69.27,    5.27,    3.65,    1.62,    2.30,    3.69, 1270.09,    1.33,    2.60,  183.60,    0.00,    0.00,  380.08,  606.56,  793.63,   11.08,  441.30
06.02.2018 12:20:00,  989.83,   -1.92,  272.03,   -6.75,   69.37,    5.30,    3.68,    1.62,    2.32,    3.72, 1269.48,    1.06,    1.60,  152.10,    0.00,    0.00,  518.51,  691.51,  743.82,   11.44,  441.20
06.02.2018 12:30:00,  989.75,   -1.62,  272.35,   -6.53,   68.97,    5.42,    3.74,    1.68,    2.35,    3.78, 1267.93,    0.98,    2.28,  118.00,    0.00,    0.00,  539.64,  702.70,  726.64,   11.78,  437.90
06.02.2018 12:40:00,  989.56,   -1.90,  272.08,   -6.77,   69.15,    5.31,    3.67,    1.64,    2.31,    3.71, 1269.03,    1.66,    2.46,   92.20,    0.00,    0.00,  536.62,  699.23,  719.88,   12.07,  434.00
06.02.2018 12:50:00,  989.37,   -2.06,  271.93,   -6.68,   70.50,    5.25,    3.70,    1.55,    2.33,    3.74, 1269.55,    1.89,    2.72,   94.20,    0.00,    0.00,  454.53,  615.25,  729.34,   12.31,  431.60
06.02.2018 13:00:00,  989.20,   -2.22,  271.78,   -6.61,   71.70,    5.19,    3.72,    1.47,    2.34,    3.76, 1270.05,    1.84,    2.96,  117.00,    0.00,    0.00,  165.79,  302.70,  375.29,   12.49,  430.80
06.02.2018 13:10:00,  989.02,   -2.15,  271.87,   -6.47,   72.10,    5.21,    3.76,    1.45,    2.37,    3.80, 1269.48,    1.46,    2.88,   53.07,    0.00,    0.00,  209.46,  443.82,  500.19,   12.59,  431.20
06.02.2018 13:20:00,  988.98,   -1.85,  272.17,   -6.33,   71.30,    5.33,    3.80,    1.53,    2.39,    3.84, 1268.02,    1.31,    2.52,   67.45,    0.00,    0.00,  207.65,  451.54,  492.66,   12.59,  428.70
06.02.2018 13:30:00,  988.87,   -1.67,  272.36,   -6.30,   70.50,    5.40,    3.81,    1.59,    2.40,    3.85, 1267.01,    1.85,    3.12,  126.70,    0.00,    0.00,  174.04,  392.86,  411.20,   12.52,  424.70
06.02.2018 13:40:00,  988.78,   -1.37,  272.67,   -6.23,   69.31,    5.52,    3.83,    1.70,    2.41,    3.87, 1265.48,    1.88,    3.12,  151.90,    0.00,    0.00,  168.21,  382.24,  403.67,   12.43,  423.60
06.02.2018 13:50:00,  988.71,   -1.15,  272.89,   -6.12,   68.81,    5.61,    3.86,    1.75,    2.43,    3.91, 1264.37,    1.55,    3.12,  138.40,    0.00,    0.00,  204.63,  439.38,  477.99,   12.38,  424.70
06.02.2018 14:00:00,  988.65,   -0.77,  273.28,   -5.86,   68.24,    5.77,    3.94,    1.83,    2.48,    3.99, 1262.47,    1.30,    2.28,  142.80,    0.00,    0.00,  288.13,  546.72,  724.71,   12.36,  424.70
06.02.2018 14:10:00,  988.44,   -0.52,  273.55,   -5.79,   67.37,    5.88,    3.96,    1.92,    2.50,    4.01, 1261.06,    1.59,    2.60,  116.10,    0.00,    0.00,  243.46,  479.34,  615.64,   12.40,  424.90
06.02.2018 14:20:00,  988.36,   -0.96,  273.11,   -5.87,   69.18,    5.69,    3.94,    1.75,    2.48,    3.98, 1263.00,    1.83,    2.96,   56.26,    0.00,    0.00,  200.80,  409.07,  424.71,   12.51,  426.60
06.02.2018 14:30:00,  988.22,   -1.20,  272.89,   -5.94,   70.00,    5.59,    3.92,    1.68,    2.47,    3.96, 1263.93,    2.13,    3.39,   82.30,    0.00,    0.00,  176.46,  363.90,  383.98,   12.63,  428.00
06.02.2018 14:40:00,  988.14,   -1.56,  272.52,   -5.83,   72.50,    5.45,    3.95,    1.50,    2.49,    4.00, 1265.52,    2.47,    3.65,   35.21,    0.00,    0.00,  163.98,  334.36,  347.68,   12.68,  436.10
06.02.2018 14:50:00,  988.12,   -1.50,  272.59,   -5.67,   73.10,    5.47,    4.00,    1.47,    2.52,    4.05, 1265.19,    1.76,    2.84,   56.75,    0.00,    0.00,  204.02,  387.84,  638.22,   12.65,  435.90
06.02.2018 15:00:00,  987.97,   -1.28,  272.82,   -5.54,   72.60,    5.56,    4.04,    1.52,    2.55,    4.09, 1263.94,    2.92,    3.93,   33.95,    0.00,    0.00,  375.86,  621.23,  691.89,   12.53,  436.80
06.02.2018 15:10:00,  987.79,   -1.07,  273.05,   -5.59,   71.20,    5.65,    4.02,    1.63,    2.54,    4.07, 1262.73,    3.96,    4.81,   34.13,    0.00,    0.00,  327.97,  533.40,  613.51,   12.40,  437.00
06.02.2018 15:20:00,  987.72,   -1.27,  272.85,   -5.68,   71.80,    5.57,    4.00,    1.57,    2.52,    4.05, 1263.58,    3.99,    4.81,   38.13,    0.00,    0.00,  238.03,  386.68,  443.05,   12.28,  437.70
06.02.2018 15:30:00,  987.60,   -1.43,  272.70,   -5.72,   72.40,    5.50,    3.98,    1.52,    2.51,    4.03, 1264.19,    3.86,    5.33,   32.08,    0.00,    0.00,  183.50,  305.21,  336.87,   12.13,  437.80
06.02.2018 15:40:00,  987.63,   -1.59,  272.54,   -5.78,   72.90,    5.44,    3.96,    1.47,    2.50,    4.01, 1264.96,    3.82,    5.17,   32.18,    0.00,    0.00,  187.93,  307.53,  314.09,   11.94,  436.90
06.02.2018 15:50:00,  987.58,   -1.59,  272.54,   -5.84,   72.60,    5.43,    3.95,    1.49,    2.49,    3.99, 1264.93,    4.05,    5.23,   38.17,    0.00,    0.00,  166.20,  272.20,  311.78,   11.69,  434.20
06.02.2018 16:00:00,  987.49,   -1.69,  272.45,   -5.91,   72.80,    5.39,    3.93,    1.47,    2.48,    3.98, 1265.30,    3.71,    4.85,   33.77,    0.00,    0.00,  117.51,  198.46,  242.28,   11.40,  433.20
06.02.2018 16:10:00,  987.42,   -2.01,  272.13,   -6.12,   73.30,    5.27,    3.86,    1.41,    2.44,    3.91, 1266.72,    3.88,    5.41,   33.41,    0.00,    0.00,   75.86,  135.71,  146.14,   11.11,  431.80
06.02.2018 16:20:00,  987.46,   -2.22,  271.92,   -6.20,   74.00,    5.19,    3.84,    1.35,    2.42,    3.89, 1267.76,    3.37,    4.37,   33.40,    0.00,    0.00,   59.36,  113.90,  140.15,   10.78,  431.60
06.02.2018 16:30:00,  987.44,   -2.38,  271.76,   -6.25,   74.60,    5.12,    3.82,    1.30,    2.41,    3.87, 1268.50,    3.06,    4.25,   35.16,    0.00,    0.00,   39.84,   83.98,   89.58,   10.43,  432.00
06.02.2018 16:40:00,  987.38,   -2.44,  271.70,   -6.36,   74.30,    5.10,    3.79,    1.31,    2.39,    3.84, 1268.72,    3.06,    3.81,   35.56,    0.00,    0.00,   29.18,   61.97,   78.76,   10.07,  431.50
06.02.2018 16:50:00,  987.23,   -2.45,  271.71,   -6.42,   74.00,    5.10,    3.77,    1.33,    2.38,    3.82, 1268.56,    2.11,    2.84,   42.71,    0.00,    0.00,   13.08,   33.01,   45.17,    9.71,  431.50
06.02.2018 17:00:00,  987.16,   -2.44,  271.72,   -6.43,   73.90,    5.10,    3.77,    1.33,    2.38,    3.82, 1268.43,    1.83,    3.17,   43.32,    0.00,    0.00,    6.84,   18.73,   23.55,    9.38,  431.40
06.02.2018 17:10:00,  987.10,   -2.43,  271.74,   -6.46,   73.70,    5.11,    3.76,    1.34,    2.37,    3.81, 1268.33,    2.10,    2.97,   34.71,    0.00,    0.00,    3.62,   10.23,   13.90,    9.10,  430.10
06.02.2018 17:20:00,  987.03,   -2.40,  271.77,   -6.39,   73.90,    5.12,    3.78,    1.34,    2.39,    3.83, 1268.07,    2.32,    3.81,   33.10,    0.00,    0.00,    2.01,    5.41,    6.95,    8.89,  431.00
06.02.2018 17:30:00,  987.04,   -2.42,  271.76,   -6.30,   74.50,    5.11,    3.81,    1.30,    2.40,    3.86, 1268.16,    2.00,    3.25,   26.72,    0.00,    0.00,    0.00,    2.32,    3.09,    8.71,  430.60
06.02.2018 17:40:00,  987.22,   -2.50,  271.66,   -6.28,   75.10,    5.08,    3.82,    1.27,    2.41,    3.86, 1268.76,    2.07,    2.40,   13.17,    0.00,    0.00,    0.00,    0.00,    1.35,    8.56,  430.80
06.02.2018 17:50:00,  987.35,   -2.53,  271.62,   -6.22,   75.60,    5.07,    3.83,    1.24,    2.42,    3.88, 1269.08,    2.30,    3.33,   24.35,    0.00,    0.00,    0.00,    0.00,    0.00,    8.42,  431.40
06.02.2018 18:00:00,  987.42,   -2.53,  271.61,   -6.17,   75.90,    5.07,    3.85,    1.22,    2.43,    3.90, 1269.16,    2.51,    3.01,   26.52,    0.00,    0.00,    0.00,    0.00,    0.00,    8.28,  432.30
06.02.2018 18:10:00,  987.49,   -2.57,  271.56,   -6.18,   76.10,    5.05,    3.84,    1.21,    2.43,    3.89, 1269.45,    2.28,    2.93,   33.03,    0.00,    0.00,    0.00,    0.00,    0.00,    8.13,  433.10
06.02.2018 18:20:00,  987.45,   -2.60,  271.54,   -6.18,   76.20,    5.04,    3.84,    1.20,    2.42,    3.89, 1269.51,    2.63,    3.49,   37.54,    0.00,    0.00,    0.00,    0.00,    0.00,    7.98,  432.80
